order_id,order_date,city,device_type,traffic_source,payment_method,website_visitors,added_to_cart,started_checkout,payment_success,order_value
1378,2026-02-20,Zarqa,Mobile,Paid Ads,Card,2,1,1,1,14.46
1379,2026-01-27,Zarqa,Mobile,TikTok,Card,4,1,1,1,51.51
1380,2026-02-14,Aqaba,Desktop,Paid Ads,Card,1,1,1,1,55.21
1381,2026-02-19,Aqaba,Desktop,Instagram,Wallet,2,1,0,0,0.0
1382,2026-02-24,Amman,Mobile,Email,Card,5,1,1,1,45.72
1383,2026-01-31,Aqaba,Mobile,Paid Ads,Card,3,1,1,1,37.95
1384,2026-03-05,Irbid,Desktop,Paid Ads,Cash,2,1,1,1,26.12
1385,2026-02-09,Irbid,Mobile,TikTok,Wallet,4,1,1,1,57.53
1386,2026-03-08,Aqaba,Mobile,Paid Ads,Cash,1,1,1,1,10.58
1387,2026-01-17,Aqaba,Desktop,Organic,Cash,5,1,1,1,40.96
1388,2026-02-24,Zarqa,Desktop,Instagram,Wallet,3,1,1,1,54.95
1389,2026-02-16,Aqaba,Desktop,Organic,Card,1,0,0,0,0.0
1390,2026-01-01,Zarqa,Mobile,Email,Wallet,3,0,0,0,0.0
1391,2026-02-28,Zarqa,Mobile,Email,Wallet,4,1,1,1,31.93
1392,2026-02-17,Zarqa,Mobile,Instagram,Cash,3,1,1,1,6.29
1393,2026-02-23,Amman,Desktop,Paid Ads,Card,1,1,1,1,11.14
1394,2026-01-11,Zarqa,Desktop,TikTok,Wallet,5,1,1,1,28.71
1395,2026-03-21,Aqaba,Mobile,Organic,Cash,2,0,0,0,0.0
1396,2026-02-17,Amman,Desktop,Email,Wallet,1,1,0,0,0.0
1397,2026-01-11,Zarqa,Desktop,TikTok,Card,3,0,0,0,0.0
1398,2026-01-24,Amman,Mobile,Email,Cash,3,1,1,1,55.18
1399,2026-02-08,Zarqa,Desktop,Paid Ads,Cash,5,1,1,1,48.94
1400,2026-02-05,Zarqa,Desktop,Organic,Cash,2,1,1,1,55.04
1401,2026-01-27,Irbid,Desktop,Instagram,Cash,1,0,0,0,0.0
1402,2026-03-18,Zarqa,Desktop,Email,Cash,3,1,1,1,17.16
1403,2026-03-23,Amman,Desktop,Instagram,Cash,5,1,1,0,0.0
1404,2026-02-14,Irbid,Desktop,Instagram,Cash,4,1,1,1,34.27
1405,2026-01-05,Aqaba,Desktop,Organic,Card,5,0,0,0,0.0
1406,2026-03-09,Irbid,Mobile,Email,Cash,3,1,1,1,30.71
1407,2026-03-14,Zarqa,Desktop,Paid Ads,Cash,4,1,1,0,0.0
1408,2026-03-10,Amman,Mobile,TikTok,Card,2,1,0,0,0.0
1409,2026-01-28,Aqaba,Desktop,Instagram,Card,1,1,1,1,47.76
1410,2026-02-23,Zarqa,Desktop,Paid Ads,Cash,5,1,1,1,41.53
1411,2026-03-05,Irbid,Mobile,TikTok,Cash,4,1,0,0,0.0
1412,2026-01-01,Aqaba,Mobile,Organic,Cash,5,0,0,0,0.0
1413,2026-03-16,Aqaba,Mobile,Organic,Wallet,4,0,0,0,0.0
1414,2026-01-29,Aqaba,Mobile,Instagram,Wallet,2,1,1,1,36.38
1415,2026-02-01,Aqaba,Mobile,Paid Ads,Cash,2,1,1,1,25.37
1416,2026-02-17,Irbid,Desktop,Paid Ads,Cash,2,1,0,0,0.0
1417,2026-01-09,Irbid,Mobile,TikTok,Wallet,1,1,1,1,38.18
1418,2026-03-24,Zarqa,Mobile,Paid Ads,Cash,1,0,0,0,0.0
1419,2026-01-09,Aqaba,Desktop,Organic,Cash,1,1,1,1,33.59
1420,2026-02-03,Amman,Desktop,TikTok,Wallet,5,1,1,1,34.38
1421,2026-01-08,Amman,Desktop,TikTok,Wallet,3,0,0,0,0.0
1422,2026-03-07,Amman,Mobile,Instagram,Cash,4,1,1,1,19.44
1423,2026-03-26,Zarqa,Mobile,TikTok,Wallet,3,1,1,1,19.55
1424,2026-03-04,Zarqa,Desktop,TikTok,Cash,2,0,0,0,0.0
1425,2026-02-27,Zarqa,Mobile,Paid Ads,Cash,3,1,1,1,13.14
1426,2026-03-14,Zarqa,Desktop,TikTok,Wallet,3,1,1,1,36.22
1427,2026-02-07,Aqaba,Desktop,Paid Ads,Card,2,1,1,1,21.08
1428,2026-01-28,Aqaba,Desktop,Email,Card,5,1,1,1,44.66
1429,2026-02-14,Aqaba,Mobile,Email,Cash,2,1,1,1,25.79
1430,2026-01-23,Amman,Mobile,Instagram,Card,4,0,0,0,0.0
1431,2026-02-09,Irbid,Desktop,TikTok,Cash,2,1,1,1,48.41
1432,2026-03-14,Irbid,Mobile,Instagram,Wallet,1,0,0,0,0.0
1433,2026-01-05,Amman,Desktop,Email,Wallet,4,1,0,0,0.0
1434,2026-03-10,Amman,Desktop,Email,Wallet,1,0,0,0,0.0
1435,2026-02-01,Irbid,Mobile,TikTok,Card,2,1,1,1,40.79
1436,2026-01-06,Amman,Mobile,Email,Cash,5,1,1,1,45.33
1437,2026-01-08,Amman,Desktop,Organic,Card,2,1,1,1,30.53
1438,2026-03-03,Aqaba,Desktop,Email,Card,1,1,1,1,37.42
1439,2026-03-16,Amman,Desktop,Paid Ads,Wallet,4,0,0,0,0.0
1440,2026-03-23,Amman,Desktop,TikTok,Wallet,5,0,0,0,0.0
1441,2026-02-04,Zarqa,Desktop,Email,Card,4,1,1,1,20.61
1442,2026-02-13,Irbid,Desktop,Organic,Cash,3,1,1,1,11.13
1443,2026-03-07,Zarqa,Mobile,TikTok,Cash,4,1,1,0,0.0
1444,2026-03-23,Irbid,Mobile,Paid Ads,Card,5,0,0,0,0.0
1445,2026-02-09,Irbid,Mobile,Instagram,Card,5,1,1,1,42.66
1446,2026-01-25,Irbid,Mobile,Instagram,Wallet,4,0,0,0,0.0
1447,2026-03-02,Zarqa,Mobile,Instagram,Cash,5,0,0,0,0.0
1448,2026-02-08,Aqaba,Desktop,TikTok,Wallet,3,1,1,1,45.99
1449,2026-02-20,Amman,Desktop,Instagram,Wallet,4,1,0,0,0.0
1450,2026-01-18,Amman,Mobile,Paid Ads,Wallet,4,0,0,0,0.0
1451,2026-02-02,Amman,Desktop,TikTok,Cash,3,0,0,0,0.0
1452,2026-02-11,Zarqa,Mobile,Organic,Card,5,1,1,1,32.66
1453,2026-01-21,Aqaba,Mobile,TikTok,Wallet,3,1,0,0,0.0
1454,2026-03-04,Zarqa,Desktop,Email,Cash,2,1,1,1,10.58
1455,2026-02-26,Aqaba,Mobile,Paid Ads,Wallet,3,1,1,1,22.85
1456,2026-02-08,Zarqa,Desktop,Organic,Card,5,1,1,1,36.5
1457,2026-01-09,Zarqa,Desktop,Paid Ads,Card,3,0,0,0,0.0
1458,2026-02-11,Zarqa,Desktop,Email,Wallet,4,1,1,1,58.43
1459,2026-01-03,Amman,Mobile,Email,Cash,2,1,1,1,31.75
1460,2026-01-03,Aqaba,Desktop,Email,Cash,5,1,1,1,48.91
1461,2026-03-23,Amman,Mobile,Email,Card,1,1,1,0,0.0
1462,2026-03-15,Amman,Desktop,Instagram,Cash,4,1,0,0,0.0
1463,2026-02-27,Aqaba,Mobile,TikTok,Wallet,2,1,1,1,23.69
1464,2026-02-07,Irbid,Desktop,Paid Ads,Wallet,1,1,1,1,22.73
1465,2026-03-28,Zarqa,Mobile,Paid Ads,Card,3,1,1,1,50.18
1466,2026-01-27,Irbid,Desktop,Organic,Cash,3,1,1,1,51.46
1467,2026-02-10,Irbid,Mobile,Instagram,Card,2,1,1,1,59.51
1468,2026-01-18,Amman,Desktop,Paid Ads,Cash,4,1,0,0,0.0
1469,2026-01-07,Amman,Mobile,Paid Ads,Wallet,4,1,1,1,37.46
1470,2026-03-16,Zarqa,Desktop,TikTok,Card,5,1,1,1,31.9
1471,2026-01-27,Zarqa,Desktop,Instagram,Wallet,1,0,0,0,0.0
1472,2026-01-15,Amman,Desktop,Instagram,Cash,4,1,1,1,57.89
1473,2026-01-09,Zarqa,Mobile,Organic,Wallet,4,0,0,0,0.0
1474,2026-03-24,Amman,Desktop,Instagram,Card,4,0,0,0,0.0
1475,2026-01-19,Aqaba,Mobile,Organic,Wallet,2,1,1,1,12.71
1476,2026-01-27,Irbid,Mobile,Instagram,Card,3,1,1,1,14.48
1477,2026-01-21,Zarqa,Desktop,Organic,Card,1,1,1,1,54.99
1478,2026-02-12,Amman,Mobile,TikTok,Card,1,0,0,0,0.0
1479,2026-03-11,Irbid,Mobile,Organic,Card,4,0,0,0,0.0
1480,2026-02-14,Amman,Desktop,TikTok,Cash,2,1,0,0,0.0
1481,2026-03-10,Aqaba,Desktop,Paid Ads,Cash,4,1,1,1,22.13
1482,2026-03-26,Irbid,Mobile,Paid Ads,Wallet,5,1,1,1,31.28
1483,2026-01-17,Amman,Mobile,Paid Ads,Cash,2,1,1,1,27.21
1484,2026-01-24,Zarqa,Mobile,Instagram,Cash,3,1,0,0,0.0
1485,2026-02-17,Amman,Desktop,Organic,Card,2,1,0,0,0.0
1486,2026-01-24,Zarqa,Mobile,Email,Cash,1,1,1,1,13.9
1487,2026-03-03,Aqaba,Desktop,Paid Ads,Cash,3,1,1,0,0.0
1488,2026-03-21,Zarqa,Desktop,Paid Ads,Cash,3,1,1,1,47.27
1489,2026-02-13,Aqaba,Mobile,Instagram,Wallet,4,0,0,0,0.0
1490,2026-02-03,Aqaba,Mobile,Email,Card,1,0,0,0,0.0
1491,2026-01-13,Amman,Mobile,Email,Wallet,2,0,0,0,0.0
1492,2026-02-07,Zarqa,Desktop,TikTok,Wallet,2,0,0,0,0.0
1493,2026-01-11,Irbid,Mobile,Organic,Card,5,1,1,1,33.1
1494,2026-02-15,Zarqa,Mobile,Email,Card,5,1,1,1,33.88
1495,2026-02-17,Irbid,Desktop,Paid Ads,Cash,2,1,1,1,39.0
1496,2026-01-07,Aqaba,Desktop,TikTok,Cash,4,1,0,0,0.0
1497,2026-01-18,Amman,Mobile,TikTok,Card,3,1,1,1,22.14
1498,2026-01-19,Irbid,Desktop,Paid Ads,Wallet,4,0,0,0,0.0
1499,2026-02-23,Zarqa,Mobile,TikTok,Card,4,1,1,1,17.45
1500,2026-03-16,Amman,Desktop,Email,Card,2,1,1,1,23.01
1501,2026-03-22,Aqaba,Mobile,Organic,Wallet,5,1,1,1,11.87
1502,2026-02-13,Amman,Desktop,Instagram,Card,3,0,0,0,0.0
1503,2026-03-22,Aqaba,Desktop,Paid Ads,Wallet,4,1,1,1,52.6
1504,2026-01-14,Zarqa,Mobile,TikTok,Wallet,1,0,0,0,0.0
1505,2026-02-25,Zarqa,Desktop,Email,Cash,4,1,1,1,51.33
1506,2026-02-23,Amman,Mobile,Organic,Wallet,3,0,0,0,0.0
1507,2026-03-04,Aqaba,Desktop,Email,Wallet,2,1,1,1,19.62
1508,2026-03-27,Amman,Mobile,Organic,Card,4,1,1,0,0.0
1509,2026-02-16,Aqaba,Desktop,Organic,Cash,5,1,0,0,0.0
1510,2026-03-24,Amman,Desktop,TikTok,Wallet,4,0,0,0,0.0
1511,2026-01-04,Aqaba,Mobile,TikTok,Cash,2,1,1,1,10.43
1512,2026-02-15,Zarqa,Desktop,Organic,Cash,3,1,0,0,0.0
1513,2026-02-28,Irbid,Mobile,Email,Wallet,3,0,0,0,0.0
1514,2026-03-24,Irbid,Desktop,Organic,Cash,3,1,1,0,0.0
1515,2026-02-15,Zarqa,Desktop,Organic,Wallet,5,1,1,0,0.0
1516,2026-01-12,Zarqa,Desktop,Instagram,Cash,4,1,1,1,26.05
1517,2026-02-26,Irbid,Desktop,Organic,Card,3,0,0,0,0.0
1518,2026-01-25,Irbid,Desktop,Email,Wallet,5,1,1,1,21.29
1519,2026-01-10,Zarqa,Mobile,Instagram,Wallet,2,1,1,1,41.48
1520,2026-02-15,Zarqa,Mobile,Instagram,Card,4,1,1,1,45.5
1521,2026-02-26,Amman,Desktop,Paid Ads,Wallet,1,1,1,0,0.0
1522,2026-01-29,Aqaba,Mobile,Paid Ads,Card,2,0,0,0,0.0
1523,2026-02-07,Aqaba,Desktop,TikTok,Wallet,2,0,0,0,0.0
1524,2026-03-12,Aqaba,Desktop,Instagram,Cash,5,1,1,1,26.98
1525,2026-02-25,Irbid,Desktop,Email,Cash,3,1,0,0,0.0
1526,2026-01-10,Irbid,Mobile,Email,Wallet,2,1,1,1,48.76
1527,2026-03-02,Irbid,Desktop,Instagram,Wallet,5,1,1,1,44.61
1528,2026-01-07,Irbid,Mobile,Email,Cash,4,1,1,1,57.42
1529,2026-03-13,Aqaba,Mobile,Organic,Wallet,1,0,0,0,0.0
1530,2026-02-15,Zarqa,Desktop,Organic,Wallet,1,0,0,0,0.0
1531,2026-03-18,Aqaba,Desktop,Email,Wallet,4,1,1,1,26.79
1532,2026-03-28,Aqaba,Mobile,Email,Wallet,3,1,1,0,0.0
1533,2026-03-17,Amman,Desktop,Email,Card,3,0,0,0,0.0
1534,2026-01-10,Irbid,Mobile,Organic,Wallet,5,1,1,1,15.7
1535,2026-03-05,Aqaba,Desktop,TikTok,Wallet,1,1,1,1,43.55
1536,2026-03-02,Irbid,Mobile,Instagram,Cash,2,0,0,0,0.0
1537,2026-01-23,Aqaba,Mobile,Paid Ads,Cash,4,0,0,0,0.0
1538,2026-02-21,Amman,Desktop,TikTok,Card,2,1,0,0,0.0
1539,2026-03-09,Amman,Desktop,Organic,Card,3,1,1,0,0.0
1540,2026-01-01,Zarqa,Mobile,Paid Ads,Card,5,1,1,1,49.0
1541,2026-03-23,Amman,Mobile,Email,Cash,5,1,1,0,0.0
1542,2026-03-15,Irbid,Mobile,TikTok,Card,2,0,0,0,0.0
1543,2026-03-21,Amman,Desktop,Instagram,Card,1,0,0,0,0.0
1544,2026-02-14,Irbid,Desktop,TikTok,Wallet,2,1,1,1,15.62
1545,2026-03-12,Amman,Mobile,Instagram,Card,4,0,0,0,0.0
1546,2026-02-16,Zarqa,Mobile,TikTok,Wallet,2,1,1,1,27.24
1547,2026-03-17,Amman,Desktop,Email,Wallet,1,0,0,0,0.0
1548,2026-03-15,Irbid,Desktop,Paid Ads,Cash,5,1,1,1,20.54
1549,2026-03-22,Zarqa,Desktop,Email,Cash,4,1,1,1,32.02
1550,2026-02-09,Zarqa,Mobile,Email,Card,4,0,0,0,0.0
1551,2026-01-25,Zarqa,Mobile,Email,Card,1,1,1,1,34.85
1552,2026-01-07,Aqaba,Mobile,Email,Cash,3,1,1,1,50.31
1553,2026-03-29,Amman,Desktop,Paid Ads,Card,1,0,0,0,0.0
1554,2026-02-10,Amman,Desktop,Paid Ads,Wallet,1,1,1,1,38.72
1555,2026-01-15,Irbid,Desktop,Paid Ads,Cash,3,1,1,1,50.72
1556,2026-02-21,Aqaba,Desktop,Paid Ads,Wallet,1,1,1,1,19.2
1557,2026-02-04,Irbid,Desktop,Instagram,Wallet,4,1,1,1,20.29
1558,2026-01-02,Amman,Mobile,Organic,Card,4,1,1,1,42.92
1559,2026-03-04,Zarqa,Desktop,Instagram,Wallet,1,1,1,0,0.0
1560,2026-02-06,Zarqa,Mobile,Organic,Cash,3,0,0,0,0.0
1561,2026-01-26,Aqaba,Desktop,Organic,Card,1,1,1,1,59.76
1562,2026-01-30,Irbid,Mobile,Organic,Card,1,0,0,0,0.0
1563,2026-02-25,Irbid,Mobile,Instagram,Card,5,1,1,1,47.3
1564,2026-03-14,Zarqa,Desktop,Paid Ads,Cash,1,0,0,0,0.0
1565,2026-03-01,Amman,Desktop,TikTok,Card,2,0,0,0,0.0
1566,2026-02-07,Aqaba,Mobile,TikTok,Card,5,1,1,1,41.19
1567,2026-02-01,Amman,Mobile,Organic,Cash,5,1,1,1,58.03
1568,2026-03-08,Zarqa,Desktop,Organic,Card,5,1,1,0,0.0
1569,2026-01-14,Amman,Mobile,Organic,Wallet,2,1,1,1,26.31
1570,2026-03-11,Aqaba,Desktop,Email,Cash,1,1,1,1,36.43
1571,2026-02-27,Aqaba,Desktop,Paid Ads,Cash,2,1,1,1,59.34
1572,2026-03-10,Aqaba,Desktop,Paid Ads,Cash,3,1,1,0,0.0
1573,2026-01-03,Irbid,Mobile,TikTok,Cash,4,0,0,0,0.0
1574,2026-03-11,Irbid,Desktop,Paid Ads,Cash,2,0,0,0,0.0
1575,2026-02-23,Aqaba,Desktop,Instagram,Cash,4,1,1,0,0.0
1576,2026-03-27,Irbid,Desktop,TikTok,Wallet,4,1,1,1,44.19
1577,2026-02-22,Aqaba,Desktop,Email,Cash,3,1,1,1,10.98
1578,2026-01-07,Aqaba,Mobile,TikTok,Card,2,1,1,1,26.14
1579,2026-03-30,Irbid,Desktop,Email,Card,2,1,1,1,46.03
1580,2026-01-20,Aqaba,Desktop,Email,Wallet,4,1,1,1,46.94
1581,2026-03-09,Amman,Desktop,Organic,Cash,1,1,1,1,5.48
1582,2026-02-15,Zarqa,Mobile,Instagram,Wallet,2,1,0,0,0.0
1583,2026-02-10,Aqaba,Desktop,Instagram,Wallet,5,0,0,0,0.0
1584,2026-01-23,Irbid,Desktop,Organic,Wallet,3,1,1,1,53.43
1585,2026-03-21,Irbid,Mobile,Paid Ads,Cash,4,1,1,1,59.08
1586,2026-01-13,Amman,Desktop,TikTok,Wallet,1,1,1,1,14.38
1587,2026-03-15,Zarqa,Desktop,Organic,Cash,2,1,1,1,41.95
1588,2026-01-09,Irbid,Desktop,Instagram,Wallet,2,1,1,1,13.22
1589,2026-01-11,Aqaba,Mobile,Instagram,Cash,3,1,1,1,54.01
1590,2026-01-25,Irbid,Mobile,Paid Ads,Wallet,5,1,1,1,31.93
1591,2026-02-09,Aqaba,Mobile,Instagram,Wallet,3,1,1,1,46.25
1592,2026-01-05,Amman,Mobile,Instagram,Cash,2,0,0,0,0.0
1593,2026-01-26,Zarqa,Desktop,Email,Cash,4,1,1,1,43.33
1594,2026-02-22,Zarqa,Desktop,Organic,Cash,3,1,1,1,15.61
1595,2026-03-27,Zarqa,Mobile,Organic,Card,1,0,0,0,0.0
1596,2026-01-14,Amman,Mobile,Organic,Wallet,2,1,1,1,49.08
1597,2026-01-02,Amman,Mobile,Email,Wallet,3,0,0,0,0.0
1598,2026-02-28,Amman,Mobile,Organic,Wallet,3,0,0,0,0.0
1599,2026-01-18,Amman,Mobile,Organic,Wallet,2,0,0,0,0.0
1600,2026-01-12,Aqaba,Desktop,Email,Card,1,1,1,1,44.43
1601,2026-03-02,Amman,Desktop,Paid Ads,Wallet,2,1,1,1,30.81
1602,2026-01-01,Irbid,Mobile,Organic,Card,1,1,1,1,34.81
1603,2026-01-24,Irbid,Mobile,TikTok,Wallet,3,0,0,0,0.0
1604,2026-03-17,Zarqa,Mobile,Email,Card,3,1,1,1,28.46
1605,2026-03-25,Amman,Desktop,Organic,Wallet,3,1,1,1,32.17
1606,2026-02-27,Amman,Desktop,Email,Cash,1,0,0,0,0.0
1607,2026-03-31,Aqaba,Desktop,TikTok,Cash,5,1,1,1,51.18
1608,2026-03-05,Zarqa,Mobile,Paid Ads,Wallet,3,0,0,0,0.0
1609,2026-01-22,Aqaba,Desktop,TikTok,Cash,1,1,1,1,22.84
1610,2026-01-20,Zarqa,Desktop,Paid Ads,Cash,2,1,1,1,53.03
1611,2026-02-16,Irbid,Mobile,Organic,Card,1,1,1,1,13.31
1612,2026-02-20,Zarqa,Desktop,Paid Ads,Card,4,1,1,1,26.57
1613,2026-03-04,Irbid,Desktop,Organic,Cash,5,1,1,0,0.0
1614,2026-01-14,Aqaba,Desktop,Paid Ads,Card,1,0,0,0,0.0
1615,2026-03-08,Aqaba,Desktop,Organic,Cash,4,0,0,0,0.0
1616,2026-03-22,Irbid,Desktop,Instagram,Wallet,2,1,1,1,38.64
1617,2026-02-17,Amman,Mobile,TikTok,Cash,2,1,0,0,0.0
1618,2026-02-23,Zarqa,Desktop,Instagram,Wallet,2,1,1,1,52.95
1619,2026-02-13,Irbid,Mobile,Instagram,Wallet,5,0,0,0,0.0
1620,2026-03-15,Irbid,Desktop,Email,Cash,2,1,1,0,0.0
1621,2026-01-03,Amman,Desktop,TikTok,Wallet,3,1,1,1,39.3
1622,2026-02-04,Irbid,Desktop,Organic,Cash,1,1,1,1,20.19
1623,2026-02-01,Irbid,Desktop,Instagram,Cash,2,1,1,1,31.54
1624,2026-02-10,Irbid,Mobile,Email,Wallet,5,0,0,0,0.0
1625,2026-01-16,Zarqa,Mobile,TikTok,Cash,3,1,1,1,48.94
1626,2026-03-31,Aqaba,Mobile,Instagram,Cash,1,1,1,1,6.59
1627,2026-01-19,Amman,Desktop,TikTok,Cash,4,1,1,1,46.72
1628,2026-01-26,Amman,Mobile,Instagram,Wallet,5,1,1,1,57.59
1629,2026-03-03,Aqaba,Desktop,TikTok,Card,3,1,1,1,6.4
1630,2026-02-11,Amman,Desktop,Instagram,Wallet,5,0,0,0,0.0
1631,2026-03-14,Amman,Mobile,TikTok,Card,1,0,0,0,0.0
1632,2026-01-09,Zarqa,Desktop,Instagram,Card,2,1,1,1,17.93
1633,2026-02-22,Aqaba,Desktop,Email,Card,3,0,0,0,0.0
1634,2026-03-09,Irbid,Desktop,Paid Ads,Card,4,1,1,1,50.26
1635,2026-02-03,Irbid,Desktop,Organic,Card,2,1,1,1,7.89
1636,2026-01-29,Irbid,Desktop,Instagram,Cash,2,0,0,0,0.0
1637,2026-03-23,Aqaba,Mobile,Organic,Card,4,1,1,1,41.83
1638,2026-03-17,Zarqa,Mobile,TikTok,Card,1,1,1,1,43.6
1639,2026-01-20,Zarqa,Desktop,Paid Ads,Card,5,1,1,1,19.61
1640,2026-03-19,Zarqa,Desktop,Organic,Cash,3,1,1,1,11.55
1641,2026-03-19,Irbid,Mobile,Organic,Card,5,0,0,0,0.0
1642,2026-02-19,Zarqa,Mobile,Email,Cash,1,1,1,1,36.36
1643,2026-02-16,Zarqa,Mobile,Email,Card,4,1,1,1,53.64
1644,2026-02-09,Aqaba,Desktop,TikTok,Cash,1,1,1,1,32.48
1645,2026-03-19,Aqaba,Desktop,Paid Ads,Card,2,0,0,0,0.0
1646,2026-03-20,Amman,Mobile,Organic,Cash,1,0,0,0,0.0
1647,2026-01-01,Amman,Mobile,Instagram,Card,3,1,1,0,0.0
1648,2026-03-24,Zarqa,Mobile,Instagram,Cash,2,0,0,0,0.0
1649,2026-03-25,Aqaba,Mobile,Organic,Wallet,1,1,1,1,12.8
1650,2026-03-29,Aqaba,Mobile,Organic,Card,1,0,0,0,0.0
1651,2026-01-12,Zarqa,Desktop,Organic,Wallet,2,1,0,0,0.0
1652,2026-03-14,Aqaba,Mobile,Organic,Cash,4,1,1,1,26.86
1653,2026-02-25,Amman,Mobile,Instagram,Wallet,4,1,0,0,0.0
1654,2026-02-06,Irbid,Mobile,TikTok,Card,4,1,1,1,57.98
1655,2026-03-25,Aqaba,Desktop,Paid Ads,Wallet,1,0,0,0,0.0
1656,2026-01-07,Irbid,Desktop,Instagram,Wallet,3,1,1,1,30.99
1657,2026-03-12,Aqaba,Desktop,TikTok,Cash,5,1,1,1,14.57
1658,2026-02-07,Aqaba,Desktop,Instagram,Cash,2,0,0,0,0.0
1659,2026-01-12,Aqaba,Mobile,Organic,Cash,5,1,1,1,40.5
1660,2026-03-06,Irbid,Mobile,Paid Ads,Wallet,2,1,1,0,0.0
1661,2026-02-20,Amman,Mobile,Email,Card,1,0,0,0,0.0
1662,2026-03-15,Irbid,Desktop,TikTok,Card,1,1,1,0,0.0
1663,2026-02-11,Zarqa,Desktop,Organic,Card,3,1,1,1,26.6
1664,2026-03-23,Amman,Mobile,TikTok,Card,4,1,1,0,0.0
1665,2026-01-10,Amman,Mobile,Organic,Card,3,1,1,1,34.81
1666,2026-01-04,Zarqa,Desktop,Organic,Cash,3,1,1,1,8.92
1667,2026-02-15,Zarqa,Desktop,Email,Wallet,4,1,1,1,25.62
1668,2026-03-03,Aqaba,Desktop,Instagram,Card,5,1,1,0,0.0
1669,2026-02-02,Aqaba,Mobile,TikTok,Wallet,4,0,0,0,0.0
1670,2026-03-17,Aqaba,Mobile,TikTok,Card,5,0,0,0,0.0
1671,2026-03-04,Amman,Desktop,TikTok,Wallet,1,1,1,1,44.84
1672,2026-02-13,Aqaba,Mobile,Email,Cash,2,1,1,1,35.39
1673,2026-01-13,Aqaba,Mobile,Email,Card,1,1,1,1,6.55
1674,2026-03-01,Amman,Desktop,Email,Card,3,1,1,0,0.0
1675,2026-03-31,Zarqa,Mobile,Organic,Cash,5,1,0,0,0.0
1676,2026-03-18,Amman,Mobile,TikTok,Cash,3,1,1,0,0.0
1677,2026-02-01,Aqaba,Mobile,Instagram,Card,1,1,1,1,14.71
1678,2026-01-29,Aqaba,Mobile,TikTok,Wallet,3,0,0,0,0.0
1679,2026-01-15,Amman,Desktop,TikTok,Cash,1,1,1,0,0.0
1680,2026-03-31,Amman,Desktop,TikTok,Card,4,1,1,1,39.92
1681,2026-02-05,Zarqa,Desktop,TikTok,Wallet,4,1,1,1,19.45
1682,2026-02-01,Aqaba,Desktop,Email,Cash,2,1,1,1,41.56
1683,2026-03-03,Irbid,Desktop,Organic,Wallet,1,0,0,0,0.0
1684,2026-01-06,Zarqa,Mobile,Email,Card,2,1,1,1,26.49
1685,2026-01-15,Irbid,Desktop,Paid Ads,Cash,5,1,1,1,53.42
1686,2026-01-28,Amman,Mobile,Paid Ads,Wallet,2,1,1,1,14.48
1687,2026-01-19,Amman,Mobile,Paid Ads,Wallet,1,1,0,0,0.0
1688,2026-02-22,Zarqa,Desktop,Organic,Cash,3,0,0,0,0.0
1689,2026-01-06,Amman,Mobile,Instagram,Cash,3,0,0,0,0.0
1690,2026-02-27,Irbid,Mobile,TikTok,Wallet,5,0,0,0,0.0
1691,2026-03-07,Zarqa,Desktop,Organic,Cash,4,1,1,1,37.94
1692,2026-03-18,Amman,Desktop,Instagram,Cash,1,1,1,1,47.74
1693,2026-02-05,Zarqa,Desktop,Email,Wallet,4,1,0,0,0.0
1694,2026-02-11,Aqaba,Desktop,TikTok,Wallet,3,0,0,0,0.0
1695,2026-03-17,Irbid,Desktop,Instagram,Card,5,0,0,0,0.0
1696,2026-03-30,Amman,Desktop,Instagram,Cash,4,0,0,0,0.0
1697,2026-02-06,Irbid,Desktop,Instagram,Card,5,1,1,1,54.9
1698,2026-02-12,Irbid,Mobile,Instagram,Card,5,1,1,1,41.83
1699,2026-03-29,Irbid,Mobile,Instagram,Wallet,3,1,1,1,30.45
1700,2026-02-01,Aqaba,Desktop,Paid Ads,Cash,2,1,1,1,53.8
1701,2026-03-03,Aqaba,Desktop,Paid Ads,Cash,3,0,0,0,0.0
1702,2026-03-19,Aqaba,Mobile,Organic,Card,1,1,0,0,0.0
1703,2026-02-02,Zarqa,Desktop,Paid Ads,Cash,4,1,0,0,0.0
1704,2026-01-07,Zarqa,Mobile,Paid Ads,Card,4,1,1,1,29.04
1705,2026-01-16,Amman,Mobile,Organic,Cash,3,0,0,0,0.0
1706,2026-01-14,Aqaba,Mobile,Organic,Wallet,5,1,1,1,45.87
1707,2026-03-14,Aqaba,Mobile,Paid Ads,Card,1,1,1,1,20.24
1708,2026-03-21,Irbid,Mobile,Email,Wallet,5,1,1,1,51.24
1709,2026-02-10,Aqaba,Mobile,Email,Wallet,2,1,0,0,0.0
1710,2026-01-03,Zarqa,Desktop,Organic,Card,2,1,1,0,0.0
1711,2026-02-01,Irbid,Desktop,Organic,Card,4,1,1,1,14.54
1712,2026-01-31,Irbid,Mobile,Organic,Cash,3,1,1,1,29.54
1713,2026-02-26,Aqaba,Mobile,Email,Cash,4,1,0,0,0.0
1714,2026-01-27,Aqaba,Desktop,Email,Card,4,1,1,1,6.14
1715,2026-02-17,Aqaba,Mobile,Paid Ads,Cash,2,1,1,1,25.77
1716,2026-02-15,Aqaba,Mobile,Email,Card,4,1,1,1,25.87
